"","COUNTY_CODE","DISTRICT_CODE","SCHOOL_CODE","year","COUNTY_NAME","DISTRICT_NAME","SCHOOL_NAME","prfadv.math","prfadv.read"
"1890",37,1560,50,2013,"SUSSEX    ","FRANKFORD TWP","FRANKFORD TWP            ",78,81
"1891",37,1560,50,2014,"SUSSEX    ","FRANKFORD TWP","FRANKFORD TWP            ",82.8,67.5
"1892",37,1570,60,2012,"SUSSEX    ","FRANKLIN BORO","FRANKLIN ELEM            ",77.2,64.9
"1893",37,1570,60,2013,"SUSSEX    ","FRANKLIN BORO","FRANKLIN ELEM            ",70.7,63.3
"1894",37,1570,60,2014,"SUSSEX    ","FRANKLIN BORO","FRANKLIN ELEM            ",71,72
"1895",37,1800,60,2012,"SUSSEX    ","GREEN TWP","GREEN HILLS SCHOOL       ",88.5,75.4
"1896",37,1800,60,2013,"SUSSEX    ","GREEN TWP","GREEN HILLS SCHOOL       ",88.3,80.5
"1897",37,1800,60,2014,"SUSSEX    ","GREEN TWP","GREEN HILLS SCHOOL       ",90.7,68.8
"1898",37,1930,60,2012,"SUSSEX    ","HAMBURG BORO","HAMBURG                  ",74.8,75.9
"1899",37,1930,60,2013,"SUSSEX    ","HAMBURG BORO","HAMBURG                  ",77.3,71.4
"1900",37,1930,60,2014,"SUSSEX    ","HAMBURG BORO","HAMBURG                  ",78.7,75.3
"1901",37,2030,30,2012,"SUSSEX    ","HARDYSTON TWP","HARDYSTON MIDDLE SCHOOL  ",82.2,79.5
"1902",37,2030,30,2013,"SUSSEX    ","HARDYSTON TWP","HARDYSTON MIDDLE SCHOOL  ",80.7,77.8
"1903",37,2030,30,2014,"SUSSEX    ","HARDYSTON TWP","HARDYSTON MIDDLE SCHOOL  ",82,73.5
"1904",37,2240,40,2012,"SUSSEX    ","HOPATCONG BOROUGH","HOPATCONG MIDDLE         ",61,68.3
"1905",37,2240,40,2013,"SUSSEX    ","HOPATCONG BOROUGH","HOPATCONG MIDDLE         ",58.4,66.7
"1906",37,2240,40,2014,"SUSSEX    ","HOPATCONG BOROUGH","HOPATCONG MIDDLE         ",65.3,62
"1907",37,2465,50,2012,"SUSSEX    ","KITTATINNY REGIONAL","KITTATINNY REG HIGH      ",88,82.5
"1908",37,2465,50,2013,"SUSSEX    ","KITTATINNY REGIONAL","KITTATINNY REG HIGH      ",67.5,82
"1909",37,2465,50,2014,"SUSSEX    ","KITTATINNY REGIONAL","KITTATINNY REG HIGH      ",78,84.3
"1910",37,2490,50,2012,"SUSSEX    ","LAFAYETTE TWP","LAFAYETTE TWP.           ",82.5,83.7
"1911",37,2490,50,2013,"SUSSEX    ","LAFAYETTE TWP","LAFAYETTE TWP.           ",78.5,83
"1912",37,2490,50,2014,"SUSSEX    ","LAFAYETTE TWP","LAFAYETTE TWP.           ",77.9,68.3
"1913",37,3300,50,2012,"SUSSEX    ","MONTAGUE TWP","MONTAGUE TWP             ",85.2,76.2
"1914",37,3300,50,2013,"SUSSEX    ","MONTAGUE TWP","MONTAGUE TWP             ",89.7,60.8
"1915",37,3300,50,2014,"SUSSEX    ","MONTAGUE TWP","MONTAGUE TWP             ",85.6,74.3
"1916",37,3590,60,2012,"SUSSEX    ","NEWTON","HALSTED ST.              ",69.7,68.7
"1917",37,3590,60,2013,"SUSSEX    ","NEWTON","HALSTED ST.              ",65,68.3
"1918",37,3590,60,2014,"SUSSEX    ","NEWTON","HALSTED ST.              ",63,62
"1919",37,3840,50,2012,"SUSSEX    ","OGDENSBURG BORO","OGDENSBURG               ",80.5,64.5
"1920",37,3840,50,2013,"SUSSEX    ","OGDENSBURG BORO","OGDENSBURG               ",74,67.2
"1921",37,3840,50,2014,"SUSSEX    ","OGDENSBURG BORO","OGDENSBURG               ",75,83.7
"1922",37,4960,57,2012,"SUSSEX    ","SPARTA TOWNSHIP","SPARTA MIDDLE SCHOOL     ",84,83.4
"1923",37,4960,57,2013,"SUSSEX    ","SPARTA TOWNSHIP","SPARTA MIDDLE SCHOOL     ",81.3,85
"1924",37,4960,57,2014,"SUSSEX    ","SPARTA TOWNSHIP","SPARTA MIDDLE SCHOOL     ",85.3,73.5
"1925",37,5030,50,2012,"SUSSEX    ","STANHOPE BORO","VALLEY ROAD SCHOOL       ",80.3,64.6
"1926",37,5030,50,2013,"SUSSEX    ","STANHOPE BORO","VALLEY ROAD SCHOOL       ",68.8,64.4
"1927",37,5030,50,2014,"SUSSEX    ","STANHOPE BORO","VALLEY ROAD SCHOOL       ",67.6,76.8
"1928",37,5100,60,2012,"SUSSEX    ","SUSSEX-WANTAGE REGIONAL","SUSSEX MIDDLE SCHOOL     ",65.3,73.7
"1929",37,5100,60,2013,"SUSSEX    ","SUSSEX-WANTAGE REGIONAL","SUSSEX MIDDLE SCHOOL     ",65.3,72.4
"1930",37,5100,60,2014,"SUSSEX    ","SUSSEX-WANTAGE REGIONAL","SUSSEX MIDDLE SCHOOL     ",77.3,62.7
"1931",37,5100,70,2012,"SUSSEX    ","SUSSEX-WANTAGE REGIONAL","WANTAGE ELEM SCHOOL      ",76.4,60.4
"1932",37,5100,70,2013,"SUSSEX    ","SUSSEX-WANTAGE REGIONAL","WANTAGE ELEM SCHOOL      ",76.7,63.7
"1933",37,5100,70,2014,"SUSSEX    ","SUSSEX-WANTAGE REGIONAL","WANTAGE ELEM SCHOOL      ",82.3,69
"1934",37,5360,25,2012,"SUSSEX    ","VERNON TOWNSHIP","GLEN MEADOW              ",75,79
"1935",37,5360,25,2013,"SUSSEX    ","VERNON TOWNSHIP","GLEN MEADOW              ",71,80.5
"1936",37,5360,25,2014,"SUSSEX    ","VERNON TOWNSHIP","GLEN MEADOW              ",77.5,71.5
"1937",39,310,30,2012,"UNION     ","BERKELEY HEIGHTS","COLUMBIA                 ",91,89.3
"1938",39,310,30,2013,"UNION     ","BERKELEY HEIGHTS","COLUMBIA                 ",87.3,90
"1939",39,310,30,2014,"UNION     ","BERKELEY HEIGHTS","COLUMBIA                 ",87.3,82
"1940",39,850,30,2012,"UNION     ","CLARK PUBLIC SCHOOLS","FRANK K. HEHNLY          ",93.3,76.3
"1941",39,850,30,2013,"UNION     ","CLARK PUBLIC SCHOOLS","FRANK K. HEHNLY          ",96,76.4
"1942",39,850,30,2014,"UNION     ","CLARK PUBLIC SCHOOLS","FRANK K. HEHNLY          ",91.4,83
"1943",39,850,35,2012,"UNION     ","CLARK PUBLIC SCHOOLS","CARL H. KUMPF            ",80.3,86.4
"1944",39,850,35,2013,"UNION     ","CLARK PUBLIC SCHOOLS","CARL H. KUMPF            ",82.3,86
"1945",39,850,35,2014,"UNION     ","CLARK PUBLIC SCHOOLS","CARL H. KUMPF            ",87.3,69
"1946",39,980,33,2012,"UNION     ","CRANFORD TOWNSHIP","HILLSIDE AVE SCH         ",84.3,80.3
"1947",39,980,33,2013,"UNION     ","CRANFORD TOWNSHIP","HILLSIDE AVE SCH         ",87.4,75.6
"1948",39,980,33,2014,"UNION     ","CRANFORD TOWNSHIP","HILLSIDE AVE SCH         ",89,86
"1949",39,980,37,2012,"UNION     ","CRANFORD TOWNSHIP","ORANGE AVE SCH           ",91.5,87.7
"1950",39,980,37,2013,"UNION     ","CRANFORD TOWNSHIP","ORANGE AVE SCH           ",93.4,88.2
"1951",39,980,37,2014,"UNION     ","CRANFORD TOWNSHIP","ORANGE AVE SCH           ",93.5,81.3
"1952",39,1320,30,2012,"UNION     ","ELIZABETH","NO 7 TERENCE C. REILLY ES",99.3,93.3
"1953",39,1320,30,2013,"UNION     ","ELIZABETH","NO 7 TERENCE C. REILLY ES",98.3,93
"1954",39,1320,30,2014,"UNION     ","ELIZABETH","NO 7 TERENCE C. REILLY ES",99.6,36.4
"1955",39,1320,35,2012,"UNION     ","ELIZABETH","NO 4 JOSEPH BATTIN ES",62.6,40.8
"1956",39,1320,35,2013,"UNION     ","ELIZABETH","NO 4 JOSEPH BATTIN ES",62.9,44.1
"1957",39,1320,35,2014,"UNION     ","ELIZABETH","NO 4 JOSEPH BATTIN ES",56.3,33.8
"1958",39,1320,90,2012,"UNION     ","ELIZABETH","NO 1 G WASHINGTON        ",42.8,30.5
"1959",39,1320,90,2013,"UNION     ","ELIZABETH","NO 1 G WASHINGTON        ",44,30.2
"1960",39,1320,90,2014,"UNION     ","ELIZABETH","NO 1 G WASHINGTON        ",44.4,44.8
"1961",39,1320,100,2012,"UNION     ","ELIZABETH","NO 2 WINFIELD SCOTT      ",52.8,36.5
"1962",39,1320,100,2013,"UNION     ","ELIZABETH","NO 2 WINFIELD SCOTT      ",51.7,36.3
"1963",39,1320,100,2014,"UNION     ","ELIZABETH","NO 2 WINFIELD SCOTT      ",48.5,40.5
"1964",39,1320,110,2012,"UNION     ","ELIZABETH","NO 3 NICHOLAS S. LACORTE PETERSTOWN ES        ",54.5,46.2
"1965",39,1320,110,2013,"UNION     ","ELIZABETH","NO 3 NICHOLAS S. LACORTE PETERSTOWN ES        ",58.2,44.8
"1966",39,1320,110,2014,"UNION     ","ELIZABETH","NO 3 NICHOLAS S. LACORTE PETERSTOWN ES        ",62.3,39.5
"1967",39,1320,120,2012,"UNION     ","ELIZABETH","NO 6 TOUSSAINT LOUVERTURE-MARQUIS DE LAFAYETTE    ",52.2,38.7
"1968",39,1320,120,2013,"UNION     ","ELIZABETH","NO 6 TOUSSAINT LOUVERTURE-MARQUIS DE LAFAYETTE    ",55.9,39
"1969",39,1320,120,2014,"UNION     ","ELIZABETH","NO 6 TOUSSAINT LOUVERTURE-MARQUIS DE LAFAYETTE    ",52.1,47.3
"1970",39,1320,150,2012,"UNION     ","ELIZABETH","NO 12 ELMORA             ",68.3,49
"1971",39,1320,150,2013,"UNION     ","ELIZABETH","NO 12 ELMORA             ",66.5,47
"1972",39,1320,150,2014,"UNION     ","ELIZABETH","NO 12 ELMORA             ",66.5,43
"1973",39,1320,160,2012,"UNION     ","ELIZABETH","NO 13 B FRANKLIN         ",66.7,32.7
"1974",39,1320,160,2013,"UNION     ","ELIZABETH","NO 13 B FRANKLIN         ",59.5,41
"1975",39,1320,160,2014,"UNION     ","ELIZABETH","NO 13 B FRANKLIN         ",65.6,68.6
"1976",39,1320,170,2012,"UNION     ","ELIZABETH","NO 14 A LINCOLN          ",80.5,72
"1977",39,1320,170,2013,"UNION     ","ELIZABETH","NO 14 A LINCOLN          ",89.8,64.5
"1978",39,1320,170,2014,"UNION     ","ELIZABETH","NO 14 A LINCOLN          ",88.3,52.3
"1979",39,1320,180,2012,"UNION     ","ELIZABETH","NO 15 C COLUMBUS         ",73,47.5
"1980",39,1320,180,2013,"UNION     ","ELIZABETH","NO 15 C COLUMBUS         ",66.8,42.2
"1981",39,1320,180,2014,"UNION     ","ELIZABETH","NO 15 C COLUMBUS         ",62.5,46.3
"1982",39,1320,190,2012,"UNION     ","ELIZABETH","NO 16 MADISON MONROE     ",66.4,48.6
"1983",39,1320,190,2013,"UNION     ","ELIZABETH","NO 16 MADISON MONROE     ",63.3,44.8
"1984",39,1320,190,2014,"UNION     ","ELIZABETH","NO 16 MADISON MONROE     ",64.1,51.3
"1985",39,1320,210,2012,"UNION     ","ELIZABETH","NO 18 ROBERT MORRIS      ",64.8,53.6
"1986",39,1320,210,2013,"UNION     ","ELIZABETH","NO 18 ROBERT MORRIS      ",67.5,48.3
"1987",39,1320,210,2014,"UNION     ","ELIZABETH","NO 18 ROBERT MORRIS      ",63.2,41.3
"1988",39,1320,220,2012,"UNION     ","ELIZABETH","NO 19 WOODROW WILSON     ",59.2,43.3
"1989",39,1320,220,2013,"UNION     ","ELIZABETH","NO 19 WOODROW WILSON     ",57.5,44.3
"1990",39,1320,220,2014,"UNION     ","ELIZABETH","NO 19 WOODROW WILSON     ",52.8,35.5
"1991",39,1320,230,2012,"UNION     ","ELIZABETH","NO 20 JOHN MARSHALL      ",46.8,28.5
"1992",39,1320,230,2013,"UNION     ","ELIZABETH","NO 20 JOHN MARSHALL      ",42.5,31.1
"1993",39,1320,230,2014,"UNION     ","ELIZABETH","NO 20 JOHN MARSHALL      ",47.5,58.5
"1994",39,1320,240,2012,"UNION     ","ELIZABETH","NO 21 VICTOR MRAVLAG E.S. ",86,64.2
"1995",39,1320,240,2013,"UNION     ","ELIZABETH","NO 21 VICTOR MRAVLAG E.S. ",82,49.8
"1996",39,1320,240,2014,"UNION     ","ELIZABETH","NO 21 VICTOR MRAVLAG E.S. ",73.8,93
"1997",39,1320,250,2012,"UNION     ","ELIZABETH","NO 22 WILLIAM F HALLORAN ",98,94
"1998",39,1320,250,2013,"UNION     ","ELIZABETH","NO 22 WILLIAM F HALLORAN ",97.1,92.9
"1999",39,1320,250,2014,"UNION     ","ELIZABETH","NO 22 WILLIAM F HALLORAN ",97.5,36.7
"2000",39,1320,260,2012,"UNION     ","ELIZABETH","NO 23 N M BUTLER         ",55.4,40.7
"2001",39,1320,260,2013,"UNION     ","ELIZABETH","NO 23 N M BUTLER         ",49.7,36.2
"2002",39,1320,260,2014,"UNION     ","ELIZABETH","NO 23 N M BUTLER         ",57.4,41
"2003",39,1320,280,2012,"UNION     ","ELIZABETH","NO 25 CHARLES HUDSON     ",65.2,41.5
"2004",39,1320,280,2013,"UNION     ","ELIZABETH","NO 25 CHARLES HUDSON     ",53.3,38.2
"2005",39,1320,280,2014,"UNION     ","ELIZABETH","NO 25 CHARLES HUDSON     ",59.1,68.9
"2006",39,1320,290,2012,"UNION     ","ELIZABETH","NO 26 DR. ORLANDO EDREIRA ACADEMY ",88.1,66.8
"2007",39,1320,290,2013,"UNION     ","ELIZABETH","NO 26 DR. ORLANDO EDREIRA ACADEMY ",83.2,59.7
"2008",39,1320,290,2014,"UNION     ","ELIZABETH","NO 26 DR. ORLANDO EDREIRA ACADEMY ",80.3,60.3
"2009",39,1320,295,2012,"UNION     ","ELIZABETH","DR. ALBERT EINSTEIN ACADEMY",79.2,58.7
"2010",39,1320,295,2013,"UNION     ","ELIZABETH","DR. ALBERT EINSTEIN ACADEMY",78.7,56.9
"2011",39,1320,295,2014,"UNION     ","ELIZABETH","DR. ALBERT EINSTEIN ACADEMY",79.3,38.5
"2012",39,1320,300,2012,"UNION     ","ELIZABETH","NO 5 MABEL G HOLMES ES",54.7,46
"2013",39,1320,300,2013,"UNION     ","ELIZABETH","NO 5 MABEL G HOLMES ES",64.6,36.2
"2014",39,1320,300,2014,"UNION     ","ELIZABETH","NO 5 MABEL G HOLMES ES",56.7,46.3
"2015",39,1320,301,2014,"UNION     ","ELIZABETH","REP ACADEMY SCHOOL NO.8",64.8,55
"2016",39,1320,305,2012,"UNION     ","ELIZABETH","NO 30 RONALD REAGAN ACADEMY",72.9,63.2
"2017",39,1320,305,2013,"UNION     ","ELIZABETH","NO 30 RONALD REAGAN ACADEMY",79.5,59.2
"2018",39,1320,305,2014,"UNION     ","ELIZABETH","NO 30 RONALD REAGAN ACADEMY",79,49.7
"2019",39,1320,310,2012,"UNION     ","ELIZABETH","DR. ANTONIA PANTOJA SCHOOL",67.8,52
"2020",39,1320,310,2013,"UNION     ","ELIZABETH","DR. ANTONIA PANTOJA SCHOOL",69.3,49.7
"2021",39,1320,310,2014,"UNION     ","ELIZABETH","DR. ANTONIA PANTOJA SCHOOL",72.4,37.1
"2022",39,1320,315,2012,"UNION     ","ELIZABETH","DUARTE-MARTI SCHOOL",51.3,35.2
"2023",39,1320,315,2013,"UNION     ","ELIZABETH","DUARTE-MARTI SCHOOL",49,35.6
"2024",39,1320,315,2014,"UNION     ","ELIZABETH","DUARTE-MARTI SCHOOL",54.5,67
"2025",39,1710,50,2012,"UNION     ","GARWOOD BORO","LINCOLN/FRANKLIN         ",72,69.6
"2026",39,1710,50,2013,"UNION     ","GARWOOD BORO","LINCOLN/FRANKLIN         ",73.2,72
"2027",39,1710,50,2014,"UNION     ","GARWOOD BORO","LINCOLN/FRANKLIN         ",73.7,54
"2028",39,2190,85,2012,"UNION     ","HILLSIDE TOWNSHIP","WALTER O. KRUMBIEGEL     ",62.3,57.3
"2029",39,2190,85,2013,"UNION     ","HILLSIDE TOWNSHIP","WALTER O. KRUMBIEGEL     ",64.4,57
"2030",39,2190,85,2014,"UNION     ","HILLSIDE TOWNSHIP","WALTER O. KRUMBIEGEL     ",67.7,57
"2031",39,2420,10,2012,"UNION     ","KENILWORTH","DAVID BREARLEY HIGH SCH  ",69.5,76.5
"2032",39,2420,10,2013,"UNION     ","KENILWORTH","DAVID BREARLEY HIGH SCH  ",64,60
"2033",39,2420,10,2014,"UNION     ","KENILWORTH","DAVID BREARLEY HIGH SCH  ",59,55.3
"2034",39,2660,60,2012,"UNION     ","LINDEN","MYLES J MCMANUS MIDDLE   ",61.3,56
"2035",39,2660,60,2013,"UNION     ","LINDEN","MYLES J MCMANUS MIDDLE   ",59,53
"2036",39,2660,60,2014,"UNION     ","LINDEN","MYLES J MCMANUS MIDDLE   ",57.3,46.2
"2037",39,2660,70,2012,"UNION     ","LINDEN","JOSEPH E SOEHL MIDDLE    ",61.5,59.3
"2038",39,2660,70,2013,"UNION     ","LINDEN","JOSEPH E SOEHL MIDDLE    ",56,54.6
"2039",39,2660,70,2014,"UNION     ","LINDEN","JOSEPH E SOEHL MIDDLE    ",60,44
"2040",39,2660,80,2012,"UNION     ","LINDEN","NUMBER 1                 ",72.7,44
"2041",39,2660,80,2013,"UNION     ","LINDEN","NUMBER 1                 ",72,46.3
"2042",39,2660,80,2014,"UNION     ","LINDEN","NUMBER 1                 ",64.7,47.7
"2043",39,2660,115,2012,"UNION     ","LINDEN","NUMBER  FOUR ",63.5,37.7
"2044",39,2660,115,2013,"UNION     ","LINDEN","NUMBER  FOUR ",60,37
"2045",39,2660,115,2014,"UNION     ","LINDEN","NUMBER  FOUR ",58.3,34.7
"2046",39,2660,120,2013,"UNION     ","LINDEN","NUMBER FIVE ",60.6,36
"2047",39,2660,120,2014,"UNION     ","LINDEN","NUMBER FIVE ",55.7,53.7
"2048",39,2660,170,2012,"UNION     ","LINDEN","NO 10 HIGHLAND AVENUE    ",78.6,52
"2049",39,2660,170,2013,"UNION     ","LINDEN","NO 10 HIGHLAND AVENUE    ",74.4,58
"2050",39,2660,170,2014,"UNION     ","LINDEN","NO 10 HIGHLAND AVENUE    ",87.3,80.9
"2051",39,3470,30,2012,"UNION     ","MOUNTAINSIDE BORO","DEERFIELD ELEMENTARY     ",92.4,82.7
"2052",39,3470,30,2013,"UNION     ","MOUNTAINSIDE BORO","DEERFIELD ELEMENTARY     ",87.3,82.7
"2053",39,3470,30,2014,"UNION     ","MOUNTAINSIDE BORO","DEERFIELD ELEMENTARY     ",92.3,81.4
"2054",39,3560,80,2012,"UNION     ","NEW PROVIDENCE","NEW PROVIDENCE MIDDLE SCH",91.5,91.5
"2055",39,3560,80,2013,"UNION     ","NEW PROVIDENCE","NEW PROVIDENCE MIDDLE SCH",88.5,92.5
"2056",39,3560,80,2014,"UNION     ","NEW PROVIDENCE","NEW PROVIDENCE MIDDLE SCH",94,87.7
"2057",39,4160,52,2012,"UNION     ","PLAINFIELD","ACADEMY OF ARTS AND ADVANCED STUDIES PROGRAM",46.5,65.5
"2058",39,4160,52,2013,"UNION     ","PLAINFIELD","ACADEMY OF ARTS AND ADVANCED STUDIES PROGRAM",41,57.5
"2059",39,4160,52,2014,"UNION     ","PLAINFIELD","ACADEMY OF ARTS AND ADVANCED STUDIES PROGRAM",50.5,29
"2060",39,4160,60,2012,"UNION     ","PLAINFIELD","HUBBARD                  ",24,30.6
"2061",39,4160,60,2013,"UNION     ","PLAINFIELD","HUBBARD                  ",30.3,30
"2062",39,4160,60,2014,"UNION     ","PLAINFIELD","HUBBARD                  ",33.4,38
"2063",39,4160,70,2012,"UNION     ","PLAINFIELD","MAXSON                   ",24.5,36.7
"2064",39,4160,70,2013,"UNION     ","PLAINFIELD","MAXSON                   ",37.4,36.3
"2065",39,4160,70,2014,"UNION     ","PLAINFIELD","MAXSON                   ",42.3,29.7
"2066",39,4160,100,2012,"UNION     ","PLAINFIELD","CEDARBROOK               ",58.2,52.4
"2067",39,4160,100,2013,"UNION     ","PLAINFIELD","CEDARBROOK               ",59.8,48.5
"2068",39,4160,100,2014,"UNION     ","PLAINFIELD","CEDARBROOK               ",52,51.2
"2069",39,4160,110,2012,"UNION     ","PLAINFIELD","CLINTON                  ",64.4,42.5
"2070",39,4160,110,2013,"UNION     ","PLAINFIELD","CLINTON                  ",54,43.1
"2071",39,4160,110,2014,"UNION     ","PLAINFIELD","CLINTON                  ",54.5,44
"2072",39,4290,60,2012,"UNION     ","RAHWAY","RAHWAY 7  8 ACADEMY ",64.3,67
"2073",39,4290,60,2013,"UNION     ","RAHWAY","RAHWAY 7  8 ACADEMY ",58.5,61.5
"2074",39,4290,60,2014,"UNION     ","RAHWAY","RAHWAY 7  8 ACADEMY ",53.5,53.3
"2075",39,4540,40,2012,"UNION     ","ROSELLE BOROUGH","LEONARD V. MOORE         ",73.5,49
"2076",39,4540,40,2013,"UNION     ","ROSELLE BOROUGH","LEONARD V. MOORE         ",69,44.5
"2077",39,4540,40,2014,"UNION     ","ROSELLE BOROUGH","LEONARD V. MOORE         ",76,52.5
"2078",39,4540,60,2012,"UNION     ","ROSELLE BOROUGH","WILDAY                   ",46.5,53.5
"2079",39,4540,60,2013,"UNION     ","ROSELLE BOROUGH","WILDAY                   ",47,66
"2080",39,4540,60,2014,"UNION     ","ROSELLE BOROUGH","WILDAY                   ",50,73.3
"2081",39,4550,85,2012,"UNION     ","ROSELLE PARK","ROSELLE PARK MIDDLE      ",77.3,73.3
"2082",39,4550,85,2013,"UNION     ","ROSELLE PARK","ROSELLE PARK MIDDLE      ",76.7,69
"2083",39,4550,85,2014,"UNION     ","ROSELLE PARK","ROSELLE PARK MIDDLE      ",74,76
"2084",39,4670,60,2012,"UNION     ","SCOTCH PLAINS-FANWOOD REG","PARK MIDDLE              ",86.6,83
"2085",39,4670,60,2013,"UNION     ","SCOTCH PLAINS-FANWOOD REG","PARK MIDDLE              ",88.2,83.2
"2086",39,4670,60,2014,"UNION     ","SCOTCH PLAINS-FANWOOD REG","PARK MIDDLE              ",89.8,87.8
"2087",39,4670,65,2012,"UNION     ","SCOTCH PLAINS-FANWOOD REG","TERRILL MIDDLE           ",89.4,86.8
"2088",39,4670,65,2013,"UNION     ","SCOTCH PLAINS-FANWOOD REG","TERRILL MIDDLE           ",90.3,88.8
"2089",39,4670,65,2014,"UNION     ","SCOTCH PLAINS-FANWOOD REG","TERRILL MIDDLE           ",92.7,81
"2090",39,5000,60,2012,"UNION     ","SPRINGFIELD TWP","FLORENCE M. GAUDINEER    ",65,81
"2091",39,5000,60,2013,"UNION     ","SPRINGFIELD TWP","FLORENCE M. GAUDINEER    ",81.3,80.7
"2092",39,5000,60,2014,"UNION     ","SPRINGFIELD TWP","FLORENCE M. GAUDINEER    ",82.6,76.5
"2093",39,5090,60,2012,"UNION     ","SUMMIT CITY","L.C. JOHNSON SUMMIT MS   ",82,89
"2094",39,5090,60,2013,"UNION     ","SUMMIT CITY","L.C. JOHNSON SUMMIT MS   ",84.3,88.6
"2095",39,5090,60,2014,"UNION     ","SUMMIT CITY","L.C. JOHNSON SUMMIT MS   ",89,84
"2096",39,5290,60,2012,"UNION     ","UNION TOWNSHIP","BURNET MIDDLE SCHOOL     ",69.7,66.3
"2097",39,5290,60,2013,"UNION     ","UNION TOWNSHIP","BURNET MIDDLE SCHOOL     ",69.7,65.7
"2098",39,5290,60,2014,"UNION     ","UNION TOWNSHIP","BURNET MIDDLE SCHOOL     ",68,68.3
"2099",39,5290,70,2012,"UNION     ","UNION TOWNSHIP","KAWAMEEH MIDDLE SCHOOL   ",66.6,75
"2100",39,5290,70,2013,"UNION     ","UNION TOWNSHIP","KAWAMEEH MIDDLE SCHOOL   ",67.3,71.3
"2101",39,5290,70,2014,"UNION     ","UNION TOWNSHIP","KAWAMEEH MIDDLE SCHOOL   ",68.3,46.5
"2102",39,5730,60,2012,"UNION     ","WESTFIELD","ROOSEVELT INTERMEDIATE   ",93.3,93
"2103",39,5730,60,2013,"UNION     ","WESTFIELD","ROOSEVELT INTERMEDIATE   ",92,91.3
"2104",39,5730,60,2014,"UNION     ","WESTFIELD","ROOSEVELT INTERMEDIATE   ",93,89.3
"2105",39,5730,70,2012,"UNION     ","WESTFIELD","THOMAS EDISON INTER.     ",90.7,87.7
"2106",39,5730,70,2013,"UNION     ","WESTFIELD","THOMAS EDISON INTER.     ",88.3,87
"2107",39,5730,70,2014,"UNION     ","WESTFIELD","THOMAS EDISON INTER.     ",90.7,88.3
"2108",39,5810,60,2012,"UNION     ","WINFIELD TWP","WINFIELD TWP             ",67.5,70.2
"2109",39,5810,60,2013,"UNION     ","WINFIELD TWP","WINFIELD TWP             ",67,74.5
"2110",39,5810,60,2014,"UNION     ","WINFIELD TWP","WINFIELD TWP             ",78,76.2
"2111",41,30,10,2012,"WARREN    ","ALLAMUCHY TWP","ALLAMUCHY TWP            ",81.2,77.6
"2112",41,30,10,2013,"WARREN    ","ALLAMUCHY TWP","ALLAMUCHY TWP            ",83.5,76.7
"2113",41,30,10,2014,"WARREN    ","ALLAMUCHY TWP","ALLAMUCHY TWP            ",78.9,66
"2114",41,70,10,2012,"WARREN    ","ALPHA BORO","ALPHA SCHOOL             ",70.5,70
"2115",41,70,10,2013,"WARREN    ","ALPHA BORO","ALPHA SCHOOL             ",71.5,71
"2116",41,70,10,2014,"WARREN    ","ALPHA BORO","ALPHA SCHOOL             ",71,66.8
"2117",41,280,30,2012,"WARREN    ","BELVIDERE","OXFORD STREET            ",64.4,74.8
"2118",41,280,30,2013,"WARREN    ","BELVIDERE","OXFORD STREET            ",64.2,69.8
"2119",41,280,30,2014,"WARREN    ","BELVIDERE","OXFORD STREET            ",70.6,76
"2120",41,1785,40,2012,"WARREN    ","GREAT MEADOWS REGIONAL","GREAT MEADOWS REG MID SCH",84.3,83.7
"2121",41,1785,40,2013,"WARREN    ","GREAT MEADOWS REGIONAL","GREAT MEADOWS REG MID SCH",85.7,80.7
"2122",41,1785,40,2014,"WARREN    ","GREAT MEADOWS REGIONAL","GREAT MEADOWS REG MID SCH",85.3,67.7
"2123",41,1840,70,2012,"WARREN    ","GREENWICH TWP","STEWARTSVILLE SCHOOL     ",79,86.3
"2124",41,1840,70,2013,"WARREN    ","GREENWICH TWP","STEWARTSVILLE SCHOOL     ",84.3,86.3
"2125",41,1840,70,2014,"WARREN    ","GREENWICH TWP","STEWARTSVILLE SCHOOL     ",87,80
"2126",41,1870,60,2012,"WARREN    ","HACKETTSTOWN","HACKETTSTOWN MIDDLE      ",87.6,83.8
"2127",41,1870,60,2013,"WARREN    ","HACKETTSTOWN","HACKETTSTOWN MIDDLE      ",87.5,77.7
"2128",41,1870,60,2014,"WARREN    ","HACKETTSTOWN","HACKETTSTOWN MIDDLE      ",86,55
"2129",41,2040,30,2012,"WARREN    ","HARMONY TWP","HARMONY TOWNSHIP SCHOOL  ",75.7,75.7
"2130",41,2040,30,2013,"WARREN    ","HARMONY TWP","HARMONY TOWNSHIP SCHOOL  ",71.9,79.5
"2131",41,2040,30,2014,"WARREN    ","HARMONY TWP","HARMONY TOWNSHIP SCHOOL  ",69.9,81.5
"2132",41,2250,50,2012,"WARREN    ","HOPE TWP","HOPE TWP                 ",80.8,84.5
"2133",41,2250,50,2013,"WARREN    ","HOPE TWP","HOPE TWP                 ",83.7,83.5
"2134",41,2250,50,2014,"WARREN    ","HOPE TWP","HOPE TWP                 ",85,75.2
"2135",41,2790,60,2012,"WARREN    ","LOPATCONG TWP","LOPATCONG TWP MS         ",80.7,74
"2136",41,2790,60,2013,"WARREN    ","LOPATCONG TWP","LOPATCONG TWP MS         ",75.8,80
